"ET","CC","Pr","CI","OE","OW","NI","SI","RI","FI"
263.8522,4,2,12,9379,3289,0,3,3,0
146.5111,3,6,13,5649,1879,0,0,3,0
145.7539,3,3,8,5649,1879,0,0,3,0
264.0919,5,3,15,9379,3289,0,5,5,0
261.1742,4,5,14,9379,3289,0,1,5,0
146.6753,5,3,16,634,955,0,2,8,0
244.92,5,5,15,9379,3289,0,1,9,0
125.2122,4,3,9,5649,1879,0,1,5,0
263.7097,5,3,14,9379,3289,0,0,10,0
110.2406,4,4,10,5649,1879,0,2,4,0
263.3653,4,3,14,9379,3289,0,0,6,0
735.6761,4,3,14,634,955,0,3,3,0
263.1258,3,3,14,9379,3289,0,0,3,0
174.1242,6,3,17,695,928,0,1,9,5
169.7075,5,5,13,695,928,0,1,9,0
262.1222,4,3,9,634,955,0,0,6,0
96.3139,4,5,10,695,928,0,3,3,0
278.8497,4,3,14,695,928,0,0,3,3
743.9328,5,3,14,695,928,0,2,8,0
976.2044,5,3,15,695,928,0,3,7,0
1512.2061,5,3,13,695,928,0,0,10,0
654.0139,4,3,14,695,928,0,1,5,0
1745.5428,4,3,15,634,955,0,3,3,0
79.9803,4,3,12,1409,1477,0,0,6,0
144.1186,3,3,9,695,928,0,0,3,0
114.8286,3,6,17,2842,2685,0,0,3,0
249.4525,4,6,10,2842,2685,0,1,5,0
290.3736,4,3,11,2842,2685,0,0,6,0
284.7133,6,3,15,2842,2685,1,0,6,8
440.9369,3,3,11,2842,2685,0,0,3,0
294.6578,5,5,19,2842,2685,0,0,6,4
76.91,3,3,9,695,928,0,1,2,0
276.3069,4,5,17,9379,3289,0,1,5,0
261.2636,4,5,16,9379,3289,0,0,6,0
283.3803,4,5,14,9379,3289,0,0,6,0
283.6661,4,5,14,9379,3289,0,1,5,0
348.8561,4,3,12,724,919,0,2,4,0
336.9225,4,5,13,724,919,0,0,6,0
322.3358,6,7,13,724,919,1,3,3,8
330.0092,4,5,15,724,919,0,1,5,0
283.5925,4,2,19,3316,4170,0,0,6,0
314.1106,4,3,13,724,919,0,1,5,0
314.0056,4,3,14,724,919,0,0,6,0
296.26,5,3,14,5649,1879,0,0,10,0
2687.1056,4,3,17,772,1428,0,2,4,0
970.7772,5,3,15,160,92,0,0,6,4
2705.2883,5,4,17,160,92,0,3,7,0
186.5422,5,3,13,634,955,0,4,6,0
1645.5178,7,3,13,160,92,0,12,9,0
1600.2056,5,3,13,160,92,0,4,6,0
1380.0378,5,4,14,160,92,0,0,6,4
1170.3672,6,3,20,160,92,0,1,14,0
908.7261,5,3,11,160,92,0,0,10,0
731.9864,7,5,36,160,92,0,5,10,6
589.3767,5,4,11,160,92,0,3,7,0
496.8592,5,3,10,160,92,0,0,10,0
334.3911,4,2,25,1295,1567,0,0,6,0
477.8736,5,3,12,160,92,0,0,10,0
477.6467,5,3,12,160,92,0,0,10,0
471.8836,4,3,13,160,92,0,0,6,0
456.7503,4,3,16,160,92,0,0,6,0
471.9469,5,3,13,160,92,0,0,10,0
433.2886,4,4,13,160,92,0,0,6,0
421.5592,6,3,13,160,92,0,4,11,0
996.7208,4,2,12,1409,1477,0,0,3,3
124.8394,4,5,18,1289,1315,0,2,4,0
1577.8597,5,4,16,2023,1892,3,0,1,6
11136.4158,5,4,11,0,40,0,4,2,4
22791.4269,3,4,22,0,337,0,0,3,0
49.2278,3,3,18,2230,2622,0,0,3,0
53091.1886,5,3,7,0,51,0,0,10,0
8568.4942,4,3,3,27,1533,3,0,0,3
10422.4875,3,3,19,24,25,3,0,0,0
10271.4083,3,2,16,24,25,0,0,1,2
9438.0508,3,3,2,24,25,0,0,1,2
298.1081,5,3,18,0,996,3,0,1,6
308.2675,4,3,12,0,996,0,4,2,0
148.8956,4,3,8,0,996,0,1,2,3
8104.7389,4,3,20,8,2,0,1,2,3
9488.9539,3,3,10,0,996,0,1,2,0
8861.4686,4,4,9,2,16,0,0,3,3
2329.3586,5,4,18,495,1147,0,1,9,0
887.2294,5,5,15,12,3,0,6,4,0
4639.8183,4,3,6,0,280,0,1,2,3
4241.2275,5,5,12,95,351,0,3,3,4
1870.6642,7,7,24,495,1147,0,9,12,0
8299.6881,6,3,21,18,4,0,4,6,5
4491.2353,6,5,13,95,351,0,0,10,5
4526.98,21,7,36,495,1147,55,16,29,110
4692.7644,4,6,9,495,1147,0,1,5,0
8224.0486,5,7,10,495,1147,0,1,5,4
7548.3833,4,2,9,0,280,0,0,3,3
7652.3094,3,3,7,0,280,0,0,1,2
11592.9861,6,3,14,495,1147,3,0,3,9
11261.4739,11,3,19,6,32,6,5,16,28
9360.0975,3,3,10,0,280,0,0,3,0
8569.8644,5,3,11,495,1147,1,0,3,6
8494.3025,7,6,25,6,32,0,2,13,6
2470.4411,6,5,11,95,351,0,1,9,5
9887.0853,8,3,10,57,295,1,3,12,12
6713.5964,9,5,21,95,351,6,4,6,20
6585.0283,8,5,29,495,1147,1,1,14,12
97.3594,4,7,18,123,105,0,3,3,0
403.9244,8,3,29,57,295,0,6,22,0
1746.5556,6,3,16,495,1147,1,0,6,8
22910.1419,5,3,12,495,1147,0,0,10,0
13029.2533,9,3,35,0,190,0,17,11,8
700.0297,3,3,2,495,1147,0,0,3,0
3843.1964,4,3,9,495,1147,0,2,1,3
3213.8978,5,3,14,495,1147,0,4,6,0
3211.9978,5,3,13,495,1147,0,3,7,0
3175.5819,5,3,15,495,1147,0,3,7,0
3100.6325,5,3,13,495,1147,0,1,9,0
1011.2239,4,5,12,495,1147,1,0,1,4
2598.6428,3,3,14,495,1147,0,0,1,2
3348.9128,4,3,12,495,1147,0,0,3,3
14062.2039,8,5,23,55,223,10,0,3,15
3070.7692,3,4,2,495,1147,0,1,2,0
374.4453,5,3,20,3316,4170,0,0,10,0
367.6333,4,3,14,3316,4170,0,0,6,0
492.1247,7,5,17,160,92,0,9,12,0
399.0694,3,5,20,3108,4998,0,0,3,0
5815.8694,5,3,12,1295,1567,0,0,6,4
169.3594,5,5,25,4366,3624,0,3,3,4
473.0833,6,3,21,772,1428,0,0,15,0
379.6936,5,3,21,1295,1567,0,2,8,0
566.5783,5,3,12,724,919,0,2,8,0
338.1375,5,3,10,1295,1567,0,0,10,0
789.8331,5,3,22,9379,3289,0,1,9,0
579.1506,5,3,15,732,1030,0,0,6,4
5112.6214,6,4,7,3316,4170,1,3,3,8
2812.6567,4,4,9,3316,4170,0,1,2,3
653.0867,4,3,12,732,1030,0,0,3,3
4870.5014,4,4,7,3316,4170,0,0,3,3
3913.2386,4,2,6,3316,4170,0,0,6,0
6899.4975,5,5,10,3316,4170,0,0,10,0
108835.6581,4,3,10,3316,4170,0,1,5,0
3152.7769,4,4,17,2842,2685,0,0,3,3
3111.59,4,3,21,732,1030,0,0,3,3
3112.8003,4,3,18,732,1030,0,0,6,0
2228.6489,6,2,19,3316,4170,0,4,6,5
4153.3753,6,4,14,732,1030,0,3,7,5
1941.7794,6,3,47,4366,3624,0,8,7,0
3556.3972,4,3,6,3316,4170,0,0,6,0
2341.4744,4,3,6,3316,4170,0,0,6,0
1922.4306,3,3,10,3316,4170,0,0,3,0
1800.4014,4,3,10,3316,4170,0,0,6,0
1964.4647,3,3,11,3316,4170,0,0,3,0
2859.6381,4,4,7,3316,4170,0,2,4,0
7497.4944,5,2,8,3316,4170,0,1,9,0
4310.6089,6,4,11,3316,4170,1,1,5,8
1463.2297,4,3,10,9379,3289,0,0,3,3
1842.1139,4,3,15,9379,3289,0,0,3,3
103218.3792,4,7,11,4366,3624,1,1,0,4
1805.0828,6,4,10,3316,4170,0,6,4,5
1680.3697,3,3,15,9379,3289,0,0,1,2
1837.7897,4,4,6,3316,4170,0,0,3,3
789.92,4,3,27,120,372,0,4,2,0
4248.9308,4,3,15,4366,3624,0,3,3,0
1627.6842,4,3,14,4366,3624,0,1,2,3
2785.3294,4,4,6,3316,4170,0,0,6,0
5756.2747,5,4,17,3316,4170,0,3,7,0
2511.8314,4,3,13,772,1428,0,2,4,0
4418.0822,5,4,7,4366,3624,0,5,1,4
2638.3514,4,4,17,9379,3289,0,0,6,0
2375.7292,4,3,13,772,1428,0,0,6,0
3850.6456,5,4,11,0,5058,0,0,6,4
8088.4203,4,4,33,4366,3624,0,3,3,0
2434.0325,6,3,19,3108,4998,0,2,13,0
2515.3867,6,3,16,9379,3289,0,0,10,5
2465.0558,4,3,15,0,15529,0,0,3,3
2542.9608,4,3,9,0,15529,0,0,6,0
8216.8642,4,3,11,0,15529,0,0,6,0
2572.5097,6,3,23,1409,1477,0,0,10,5
1105.2181,3,3,9,3065,1844,0,0,1,2
3020.235,4,3,13,0,4181,0,0,6,0
6667.6725,7,4,8,3065,1844,0,11,4,6
1148.5442,5,3,7,695,928,0,0,6,4
832.4394,5,3,11,695,928,0,2,8,0
695.9878,4,3,4,2842,2685,0,0,6,0
597.0292,5,3,14,2842,2685,0,0,6,4
2710.8383,4,4,11,0,15529,0,1,5,0
2467.0525,4,3,10,0,15529,0,1,5,0
5782.8478,3,3,25,1289,1315,0,0,3,0
2733.2836,4,4,14,0,5058,0,0,3,3
6888.0536,5,4,12,0,5058,0,0,6,4
2831.0161,4,3,14,0,15529,0,0,6,0
2857.5303,7,4,17,3108,4998,1,1,9,10
8510.1708,8,4,32,4366,3624,0,12,9,7
2479.7303,5,1,17,3108,4998,0,3,7,0
2735.9797,3,4,12,0,15529,0,0,3,0
8717.9114,4,4,11,0,15529,0,0,6,0
2759.9272,4,4,18,3108,4998,0,1,5,0
2910.7189,5,4,20,3108,4998,0,2,8,0
3544.3967,6,3,20,1409,1477,0,5,10,0
3022.8742,12,3,48,1409,1477,0,22,33,11
4707.0128,9,3,22,9379,3289,1,13,8,14
3548.8692,4,5,12,3108,4998,0,0,6,0
431.9981,4,3,8,0,5058,0,5,1,0
3959.0911,4,4,13,9379,3289,0,2,4,0
5827.8331,6,3,50,732,1030,0,6,9,0
524.2544,4,3,9,1409,1477,0,0,6,0
4226.1253,4,4,14,0,15529,0,0,3,3
3907.2014,6,3,21,3108,4998,0,0,15,0
3548.3061,4,4,17,3108,4998,0,0,3,3
7096.3219,5,4,12,3065,1844,1,0,3,6
3586.2769,4,3,7,3065,1844,0,0,3,3
9779.3181,8,4,39,4366,3624,0,12,9,7
10019.1367,9,4,28,4366,3624,6,6,4,20
5514.9731,7,5,41,242,515,0,1,20,0
4193.9194,4,5,28,4366,3624,0,1,5,0
4535.6103,4,3,15,0,15529,0,0,6,0
2515.8803,5,3,16,1409,1477,0,1,5,4
3273.2667,8,4,23,1409,1477,3,0,10,15
7276.7314,5,2,29,732,1030,0,1,5,4
10948.3233,4,4,15,3108,4998,0,0,6,0
142.7511,3,3,9,1289,1315,0,0,1,2
7317.39,5,3,10,3065,1844,0,4,2,4
5807.9567,5,4,29,0,15529,0,0,10,0
4977.6664,7,7,21,86,505,0,7,14,0
10276.7911,3,3,14,0,4225,1,0,0,2
9689.5125,5,3,12,22,36,1,0,3,6
5052.8975,4,3,11,0,4225,1,1,0,4
8280.8264,3,6,15,341,568,0,1,2,0
10553.7456,4,3,13,159,275,1,1,0,4
9256.05,4,4,9,0,142,1,0,1,4
11900.1742,4,4,11,0,124,6,0,0,0
2928.8994,3,3,10,0,124,0,0,3,0
2924.7586,3,3,10,0,124,0,0,3,0
2876.8058,3,3,10,0,124,0,0,3,0
2545.3522,3,3,14,0,124,0,0,3,0
2544.25,4,3,20,0,124,0,0,3,3
1914.6608,3,3,9,0,124,0,0,3,0
1894.8386,3,3,14,36,13,0,0,3,0
1871.1231,3,3,13,36,13,0,0,3,0
1825.8989,3,3,13,36,13,0,0,3,0
2854.4592,3,3,12,46,26,0,0,3,0
2546.4222,3,3,12,46,26,0,0,3,0
1221.5386,4,6,16,46,26,0,0,3,3
7342.4794,3,3,16,0,124,0,0,3,0
5034.9619,3,3,11,46,26,0,0,3,0
3669.5097,4,5,12,46,26,0,0,3,3
4828.0075,6,2,14,0,124,6,0,1,8
3047.3942,4,3,9,0,124,0,1,2,3
3047.2558,4,3,9,0,124,0,0,6,0
80269.3894,5,3,8,95,3,6,0,0,4
16608.7247,3,3,3,9,52,0,1,0,2
3074.7408,3,3,16,153,112,0,1,2,0
15136.3478,3,2,19,19,29,3,0,0,0
15119.1403,3,3,16,19,29,0,0,3,0
15118.3475,3,3,16,19,29,0,0,3,0
916.6719,3,4,10,4,25,1,0,0,2
1749.0706,4,3,12,0,6700,1,1,0,4
51247.4483,5,3,7,0,780,3,1,0,6
3.9772,4,3,6,0,6700,1,0,1,4
554.1006,4,7,14,167,391,6,0,0,0
3387.2644,7,5,32,13,35,6,2,1,12
8725.0275,4,3,14,23,138,0,2,1,3
367.9167,4,7,10,71,92,1,1,0,4
7778.2786,4,6,7,40,124,3,0,0,3
333.9683,6,7,26,107,637,1,3,3,8
1280.1589,4,3,7,0,284,3,0,0,3
1926.3517,4,3,8,0,284,0,0,3,3
239.0278,6,7,26,107,637,0,4,6,5
498.2492,5,3,14,348,652,0,6,4,0
623.6158,5,3,14,348,652,0,0,10,0
768.1331,7,3,20,167,350,0,1,14,6
1659.0622,7,5,20,167,350,0,0,15,6
552.6078,4,3,7,73,176,0,0,3,3
2759.975,5,3,10,726,757,0,0,10,0
2685.4417,4,3,6,726,757,0,0,6,0
2451.1475,5,3,10,75,278,0,0,6,4
2444.4642,5,3,11,75,278,0,0,10,0
2452.0744,7,5,23,726,757,0,7,14,0
164.7272,6,3,16,22,35,0,0,10,5
425.9097,5,5,24,167,350,0,0,10,0
357.5239,6,5,20,167,350,0,1,9,5
332.0686,5,5,12,348,652,0,0,10,0
331.7456,5,5,22,167,350,0,2,8,0
4268.9886,5,3,14,726,757,0,3,3,4
407.2789,3,5,8,73,176,0,1,2,0
768.1558,3,3,10,348,652,0,0,1,2
767.6472,3,5,14,348,652,0,0,3,0
789.9722,3,3,11,167,350,0,1,2,0
789.9461,3,3,11,167,350,0,0,3,0
789.9439,3,3,10,167,350,0,0,3,0
789.6433,3,2,11,167,350,0,0,3,0
789.5831,3,3,8,167,350,0,0,3,0
790.0428,3,3,10,167,350,0,0,3,0
665.7797,3,3,8,348,652,0,0,3,0
525.7619,3,3,13,726,757,0,1,2,0
668.2972,5,3,13,726,757,0,3,7,0
637.6558,5,3,20,75,278,0,2,8,0
597.9533,5,3,16,726,757,0,0,10,0
519.8517,5,3,18,167,350,0,1,9,0
490.2606,5,3,11,726,757,0,6,4,0
8877.0742,3,5,12,75,278,0,0,3,0
5159.7353,3,3,8,22,35,0,0,3,0
979.7431,3,3,9,167,350,0,0,3,0
814.5386,4,3,13,167,350,0,0,6,0
1220.3225,5,3,24,167,350,0,0,10,0
962.3422,5,3,28,348,652,0,7,3,0
6334.0497,3,3,12,22,35,0,0,3,0
2855.9411,3,3,9,167,350,0,0,3,0
1157.6725,3,3,11,75,278,0,0,3,0
3500.3758,3,3,10,167,350,0,0,3,0
1709.8506,3,4,10,75,278,0,0,3,0
23334.2944,4,4,15,4,87,0,0,3,3
10607.3969,5,4,14,4,87,0,4,6,0
13412.8658,5,3,26,0,485,6,0,0,4
49348.0036,6,3,18,0,485,1,3,3,8
4146.3786,4,4,6,0,1403,1,1,0,4
4224.2383,4,3,11,19,78,1,0,1,4
33128.9617,16,5,22,0,1,66,4,2,48
13919.0869,22,4,42,620,880,10,102,34,85
12709.6928,4,5,10,103,322,3,0,0,3
6552.3483,3,3,12,360,427,0,0,1,2
2610.715,3,3,6,360,427,0,0,1,2
2013.8492,3,3,6,360,427,0,0,3,0
3284.5672,4,3,8,360,427,0,1,5,0
5203.5008,3,3,7,360,427,0,0,3,0
3475.2511,3,3,7,360,427,0,0,3,0
39129.1458,4,3,10,0,189,0,1,2,3
37212.0414,4,3,8,10,64,0,0,3,3
24573.7564,3,4,5,103,322,0,0,3,0
22118.9256,4,4,12,0,189,0,0,3,3
20468.1581,4,4,15,103,322,0,0,6,0
18592.6128,4,4,12,103,322,0,0,3,3
18085.7175,4,4,14,103,322,0,0,3,3
13771.6583,3,4,15,103,322,0,0,1,2
13262.4142,3,4,14,103,322,0,0,3,0
20466.5322,4,4,10,0,189,0,0,6,0
16864.7114,3,3,25,154,485,0,0,3,0
24618.9847,4,3,8,0,189,0,0,3,3
24183.4739,3,3,12,154,485,0,0,1,2
20750.0228,4,4,11,0,189,0,0,3,3
3115.1519,3,3,12,7,5,1,0,0,2
25579.2781,4,3,8,0,189,0,0,3,3
24953.0636,3,3,4,6,45,0,0,1,2
24450.1039,4,3,8,0,189,0,0,6,0
21109.9289,4,3,4,360,427,0,0,6,0
17008.2542,3,3,11,107,43,0,0,3,0
13479.4522,4,5,7,360,427,0,1,5,0
12976.7731,5,4,8,360,427,0,0,6,4
11536.4961,5,3,9,360,427,0,1,9,0
10359.8361,5,3,10,360,427,0,0,10,0
820.3606,5,6,15,360,427,3,0,1,6
1755.7967,4,3,15,345,442,0,1,2,3
3195.8356,3,4,9,154,485,0,1,2,0
196.6058,4,3,6,0,284,1,0,1,4
3725.4075,5,3,31,13,35,1,2,1,6
1006.8622,3,4,21,149,242,0,1,2,0
9377.3381,6,3,7,381,636,0,8,2,5
849.0931,4,3,5,0,41,1,1,0,4
7073.6444,7,7,18,149,242,1,7,3,10
15332.7997,4,3,9,5,34,3,0,0,3
5507.4278,3,3,11,93,300,0,0,1,2
5647.1444,3,3,5,93,300,0,0,3,0
5645.7611,3,4,6,93,300,0,0,3,0
3607.6883,3,3,9,93,300,0,0,3,0
5603.6889,4,3,10,93,300,0,0,3,3
8326.4572,3,3,9,93,300,0,0,3,0
5526.9517,3,5,14,93,300,0,0,3,0
3509.3528,3,2,13,0,245,0,0,3,0
5807.6225,4,3,13,93,300,0,0,6,0
5301.7397,3,3,14,93,300,0,0,3,0
7249.6156,3,4,9,93,300,0,0,3,0
7226.8822,3,4,9,93,300,0,0,3,0
7130.8156,3,4,16,93,300,0,0,3,0
8571.6325,3,3,14,93,300,0,0,3,0
7561.9825,3,4,9,93,300,0,0,3,0
5404.1156,4,3,7,93,300,0,0,6,0
5410.0497,4,5,10,93,300,0,0,6,0
2393.4375,3,3,5,93,300,0,0,3,0
309.4322,3,3,8,31,90,0,0,3,0
10492.6553,3,3,18,31,90,0,0,3,0
6902.3906,3,4,4,84,411,0,2,1,0
1004.5272,5,5,14,206,149,6,0,0,4
2626.4686,5,6,11,206,149,6,0,0,4
1707.8133,4,3,10,206,149,1,1,0,4
3312.5972,4,4,6,206,149,0,2,1,3
2323.0075,8,3,16,143,180,6,3,3,16
3018.7411,4,3,8,161,148,0,1,2,3
24907.3792,5,2,9,8,28,6,0,0,4
2729.0447,6,5,15,206,149,0,7,3,5
1217.5083,3,4,8,161,148,0,3,0,0
3330.1197,7,3,15,161,148,10,1,0,10
9844.2308,18,3,37,143,180,66,5,10,72
24051.8056,11,4,37,206,149,15,4,6,30
11425.0225,20,3,41,161,148,55,19,17,99
234.6019,4,3,7,0,380,0,2,1,3
1474.4214,5,3,19,143,180,0,1,5,4
6350.5056,16,4,46,206,149,10,28,27,55
31702.5586,30,3,39,8,28,190,22,23,200
13278.92,13,4,27,0,380,10,13,15,40
6124.1272,7,4,14,143,180,0,14,7,0
625.0731,6,3,14,143,180,0,4,11,0
13158.2767,7,3,14,143,180,0,6,9,6
13197.2903,5,4,15,143,180,0,1,9,0
1191.8458,3,3,8,143,180,0,0,3,0
8937.72,8,4,24,0,380,0,14,14,0
864.7058,8,7,24,143,180,0,6,22,0
16009.6961,8,4,15,143,180,0,17,11,0
26083.7114,10,3,22,23,25,6,6,9,24
4381.2444,5,5,9,2,11,10,0,0,0
5015.8719,4,4,15,166,13,6,0,0,0
7363.2272,5,2,34,0,1014,3,1,0,6
8734.5844,4,2,12,0,1014,0,2,1,3
8401.5814,5,3,19,0,1014,0,2,4,4
4122.5542,3,5,14,24,6,0,0,1,2
8418.1806,4,3,27,0,1014,1,0,1,4
9025.8797,3,4,10,0,1014,0,0,3,0
23177.8761,4,4,9,0,112,1,1,0,4
17903.3908,4,3,10,0,112,0,3,3,0
18907.7967,5,3,14,0,112,1,0,3,6
23178.0319,4,3,8,0,112,0,0,6,0
6122.1583,3,3,11,1062,525,0,0,3,0
10946.2758,4,2,8,988,802,1,0,1,4
10785.7722,4,3,9,988,802,0,0,6,0
8975.6556,4,3,8,988,802,0,0,6,0
10953.5969,4,3,8,988,802,0,0,6,0
10609.9553,4,3,8,988,802,0,0,6,0
9673.1728,4,4,8,988,802,0,0,3,3
5649.1103,4,2,7,0,102,0,0,3,3
4026.3953,5,3,15,0,105,1,0,3,6
6565.1206,4,3,5,0,105,0,0,3,3
15490.1939,4,4,5,0,70,1,0,1,4
6500.1086,4,3,6,0,202,1,0,1,4
8606.0114,3,3,10,0,202,0,0,1,2
8722.1789,3,4,14,0,102,0,0,3,0
9283.7736,4,4,19,0,102,0,0,6,0
19532.1831,4,3,12,988,802,0,1,5,0
19268.4497,4,3,7,0,102,0,0,6,0
19119.7503,4,3,7,0,202,0,1,5,0
21026.0839,5,4,8,0,105,0,0,6,4
20832.7508,4,4,6,0,105,0,0,6,0
20378.7342,4,4,6,0,105,0,0,6,0
19619.2678,4,4,5,0,202,0,0,6,0
20163.0683,4,3,6,0,105,0,0,6,0
21982.885,4,4,6,0,105,0,0,6,0
19677.7353,4,4,11,0,105,0,0,6,0
19606.2189,4,4,9,0,105,0,0,6,0
20162.9358,4,3,6,0,105,0,0,6,0
16889.0861,3,3,10,92,100,0,0,3,0
22465.8697,5,3,10,0,112,0,1,9,0
20948.52,4,4,6,0,105,0,0,6,0
19844.1542,4,3,6,0,105,0,0,6,0
18478.8544,4,3,5,0,102,0,1,5,0
19822.8878,4,4,14,0,105,0,0,6,0
19622.1047,4,3,6,0,202,0,0,6,0
26708.9369,4,3,13,0,112,0,0,3,3
27889.2375,4,3,10,0,112,0,0,6,0
27086.8564,3,3,13,0,112,0,0,3,0
27015.7769,4,3,11,0,112,0,0,6,0
33472.8128,4,4,12,0,112,0,0,3,3
26842.615,4,3,14,0,112,0,0,6,0
26492.2325,3,3,12,463,45,0,0,3,0
32950.1514,4,3,11,0,112,0,0,6,0
34269.505,4,3,12,0,112,0,0,3,3
30587.4411,4,3,18,0,112,0,0,6,0
28585.0947,4,3,11,0,112,0,0,6,0
33670.3117,3,3,10,71,92,0,0,1,2
34287.3289,4,4,11,0,112,0,0,6,0
26534.4639,4,5,13,0,112,0,0,6,0
26846.8169,4,3,12,0,112,0,0,6,0
34094.0172,4,3,12,0,112,0,0,6,0
26341.6519,3,3,14,0,112,0,0,3,0
28099.6858,4,3,11,0,112,0,0,6,0
36933.5861,3,4,7,31,17,0,0,1,2
42041.1058,6,4,12,0,112,1,1,5,8
33420.6731,4,3,15,0,112,0,0,6,0
33771.6478,3,4,9,0,112,0,0,3,0
33087.6483,4,7,10,0,112,0,0,3,3
26844.7825,4,3,15,0,112,0,0,6,0
33787.3694,4,3,15,0,112,0,0,6,0
32831.5575,4,3,15,0,112,0,0,6,0
27238.8925,4,5,10,0,112,0,0,3,3
29364.6097,4,3,10,0,112,0,0,6,0
26925.0806,4,7,12,0,112,0,0,6,0
26845.6483,4,3,13,0,112,0,0,6,0
30478.9653,4,4,13,0,112,0,0,6,0
23213.4919,4,6,12,0,112,0,0,3,3
23211.3253,5,3,14,71,92,0,1,5,4
23523.8922,4,3,17,71,92,0,0,6,0
22198.7256,4,3,11,0,112,0,0,6,0
22852.0589,5,3,11,0,112,0,0,6,4
23218.6425,4,4,11,0,112,0,0,6,0
24825.4092,4,3,12,0,112,0,0,6,0
22537.1092,3,3,10,0,112,0,0,3,0
41473.8261,7,4,33,71,92,0,1,14,6
24567.5094,4,4,14,0,112,0,0,6,0
25844.4428,4,3,9,0,112,0,0,6,0
25482.1097,4,3,13,0,112,0,0,3,3
22540.5597,4,4,11,0,112,0,0,6,0
24304.2597,4,4,10,0,112,0,0,6,0
25887.8433,4,3,9,0,112,0,0,6,0
22298.7433,4,3,11,0,112,0,0,6,0
26900.0269,4,7,20,0,112,0,0,6,0
26701.5936,4,3,11,10,4,0,0,6,0
23523.9769,5,3,19,71,92,0,0,10,0
22198.2939,4,3,11,0,112,0,0,6,0
25846.7606,4,3,21,0,112,0,0,6,0
25515.3275,4,5,9,0,112,0,0,3,3
24825.7275,4,4,12,0,112,0,0,6,0
25716.5611,5,3,17,0,112,0,0,10,0
22367.8444,4,4,12,2808,475,0,0,6,0
22126.3614,4,3,11,0,112,0,0,6,0
24825.8614,4,2,12,0,112,0,0,6,0
25740.8283,4,3,13,0,112,0,0,6,0
25048.345,4,3,9,0,112,0,0,6,0
25826.4953,4,3,10,0,112,0,0,6,0
22566.4786,4,4,14,71,92,0,0,6,0
24211.2622,4,3,10,0,112,0,0,3,3
40866.2111,4,4,14,0,112,0,0,3,3
35953.0778,3,3,11,0,112,0,0,3,0
41445.7781,4,3,17,463,45,0,0,6,0
36546.6614,3,3,7,92,100,0,0,3,0
40122.6947,4,3,12,0,112,0,0,6,0
36839.4614,3,3,9,1670,714,0,0,3,0
39496.5783,4,3,13,156,101,0,0,6,0
42548.2617,3,3,10,31,17,0,0,3,0
36141.1117,5,4,15,463,45,0,1,9,0
42119.5783,4,3,19,463,45,0,0,6,0
36645.5953,4,3,16,0,112,0,0,6,0
38867.2453,3,7,18,156,101,0,0,3,0
45381.8786,3,4,11,1670,714,0,0,3,0
38749.8119,4,3,14,0,112,0,0,6,0
41809.5289,4,4,16,463,45,0,0,3,3
37771.7289,5,3,19,0,112,0,1,9,0
35284.9292,3,4,7,92,100,0,0,3,0
36070.2292,4,3,13,0,112,0,0,6,0
35910.6292,4,3,13,0,112,0,0,6,0
39501.0294,3,3,13,463,45,0,0,3,0
38506.2628,4,3,10,0,112,0,0,6,0
43319.3794,3,3,9,463,45,0,0,3,0
40873.9128,4,4,13,31,17,0,0,6,0
44344.9964,3,4,12,463,45,0,0,3,0
43319.9631,3,4,13,463,45,0,0,3,0
42211.8297,4,4,10,0,112,0,0,3,3
45383.3967,3,4,9,463,45,0,0,3,0
36120.4133,3,4,12,0,112,0,0,3,0
40003.78,5,3,19,463,45,0,0,6,4
35593.1136,4,7,13,0,112,0,0,6,0
37004.3969,4,4,15,0,112,0,3,3,0
35967.1636,4,7,13,0,112,0,0,6,0
43883.0139,4,4,12,31,17,0,0,6,0
41472.4306,3,3,17,71,92,0,0,3,0
36645.8806,4,3,12,0,112,0,0,6,0
44319.0142,5,4,16,31,17,0,0,6,4
40873.0975,4,7,16,31,17,0,0,6,0
40872.9475,4,4,16,31,17,0,0,6,0
35900.5644,4,3,13,0,112,0,0,6,0
39248.5311,4,4,11,0,112,0,0,6,0
42212.1978,4,4,14,463,45,0,0,6,0
45383.3647,4,4,13,1670,714,0,0,6,0
42212.6981,5,4,12,0,112,0,1,9,0
36073.2647,3,3,7,92,100,0,0,3,0
39439.965,4,4,10,0,112,0,0,6,0
34959.2483,5,3,11,0,112,0,1,9,0
36546.4983,3,1,7,92,100,0,0,3,0
46479.5822,4,4,16,463,45,0,3,3,0
48234.7706,3,3,10,239,197,0,0,3,0
46049.8372,5,4,18,31,17,0,1,9,0
44921.0206,4,4,13,463,45,0,0,6,0
45128.6375,4,4,15,31,17,0,0,6,0
45746.7875,4,3,14,8,1,0,0,6,0
45887.4378,4,3,14,463,45,0,0,6,0
45884.0544,4,4,13,463,45,0,0,6,0
44961.4878,5,4,17,463,45,0,1,9,0
45609.5878,4,4,16,31,17,0,0,6,0
44561.1381,4,4,15,463,45,0,0,6,0
43550.3214,4,3,15,463,45,0,0,6,0
45641.4381,5,4,14,31,17,0,0,10,0
44734.2214,4,4,12,463,45,0,0,6,0
45334.4217,3,4,12,463,45,0,0,3,0
45331.5217,3,4,11,31,17,0,0,3,0
44855.2717,4,4,19,463,45,0,0,6,0
