"ET","CC","Pr","CI","OE","OW","NI","SI","RI","FI"
3185.9881,4,4,7,4838,263,0,0,6,0
2248.5933,4,4,11,582,119,0,0,6,0
2088.1492,4,4,7,132,53,0,0,6,0
1676.8225,5,4,9,100,20,0,1,9,0
1644.0217,4,4,7,582,119,0,0,6,0
1404.7375,4,4,10,1023,54,0,0,6,0
1303.5375,4,4,7,1076,34,0,0,6,0
304.6017,4,4,12,155,35,0,0,6,0
1886.6636,5,3,10,4838,263,0,0,10,0
690.1839,3,3,4,4838,263,0,0,3,0
7903.965,3,2,4,1076,34,0,0,3,0
6948.5433,5,2,9,120,26,0,1,5,4
3186.1164,4,2,11,4838,263,0,0,6,0
3186.095,4,2,10,4838,263,0,0,6,0
3186.0822,4,2,10,4838,263,0,0,6,0
876.2653,6,2,11,100,20,0,2,13,0
3486.8625,5,1,9,20,9,0,3,7,0
1574.9414,3,1,5,100,20,0,0,3,0
1531.7011,3,1,9,100,20,0,0,3,0
1531.6053,3,1,5,100,20,0,0,3,0
1505.8811,3,1,6,33,7,0,0,3,0
1471.37,3,1,6,387,102,0,0,3,0
1344.1083,3,1,5,100,20,0,0,3,0
1298.3031,6,1,17,4,8,0,3,12,0
1202.1786,5,1,11,218,49,0,2,8,0
1201.8211,4,1,10,218,49,0,0,6,0
1168.4344,5,1,14,1106,116,0,2,8,0
1046.9453,3,1,6,582,119,0,0,3,0
1020.8978,4,1,6,9,1,0,1,2,3
810.6611,8,1,28,31,7,0,6,22,0
735.0847,3,1,8,64,24,0,0,3,0
638.9225,3,1,6,0,15804,0,1,2,0
349.0194,4,1,7,4838,263,0,1,5,0
1868.3236,4,5,9,0,15804,0,0,6,0
806.6253,4,5,13,2615,293,0,0,6,0
5735.0736,4,4,10,400,127,0,0,3,3
947.0761,5,4,9,39,9,0,0,10,0
642.6139,4,4,16,4838,263,0,0,6,0
4360.0603,5,3,9,582,119,0,1,9,0
2995.6611,6,3,16,350,70,0,0,10,5
1194.8592,4,3,10,1023,54,0,0,6,0
642.5142,3,3,6,4838,263,0,0,3,0
1560.8219,4,2,12,23,9,0,1,5,0
1159.7303,4,1,6,115,74,1,0,1,4
497.3428,3,1,5,425,78,0,1,2,0
227.9231,3,6,4,2684,416,0,0,3,0
6.7044,3,6,5,582,119,0,0,3,0
12593.5692,6,5,26,4838,263,0,0,10,5
3351.7475,4,5,12,842,86,0,0,6,0
1447.6253,3,5,6,425,78,0,0,3,0
941.4375,3,5,4,2684,416,0,0,3,0
867.72,3,5,4,4838,263,0,0,3,0
810.7492,3,5,8,425,78,0,0,3,0
474.5272,3,5,4,2684,416,0,0,3,0
143.8786,3,5,6,425,78,0,0,3,0
7931.8414,7,4,10,4838,263,0,8,13,0
5863.8361,6,4,12,4838,263,0,4,11,0
5071.3903,4,4,8,23,9,0,0,3,3
4374.9953,3,4,10,64,24,0,0,3,0
3017.215,5,4,13,310,58,1,0,3,6
3360.9119,4,4,8,0,15804,0,2,4,0
2199.9856,4,4,11,0,15804,0,1,5,0
1657.7233,6,4,12,11,2,1,1,5,8
1003.8608,4,4,8,4838,263,0,0,3,3
809.4922,4,4,8,842,86,0,1,5,0
7.0578,3,4,5,4838,263,0,0,3,0
7.0992,3,3,5,4838,263,0,0,3,0
3257.275,6,2,12,45,7,0,1,9,5
1114.4803,3,1,5,80,30,0,0,3,0
1026.9775,4,1,10,572,19,0,0,6,0
741.5242,3,1,5,100,20,0,0,3,0
485.7192,3,1,4,22,4,0,0,1,2
460.2458,4,1,10,0,15804,0,1,2,3
397.4269,3,1,8,0,15804,0,0,3,0
354.5097,3,1,5,100,20,0,0,3,0
299.5481,4,1,6,842,86,0,0,6,0
266.7736,3,1,6,56,9,0,0,3,0
142.9642,3,1,6,425,78,0,0,3,0
2085.9561,5,6,9,425,78,0,1,9,0
977.7392,6,6,13,4,1,0,2,8,5
678.8119,5,6,14,582,119,0,0,10,0
304.1844,3,6,3,582,119,0,0,3,0
821.8633,3,5,10,842,86,0,0,3,0
718.4136,4,5,12,425,78,0,0,6,0
711.3889,4,5,7,868,110,0,0,6,0
648.4481,3,5,4,425,78,0,0,3,0
647.0058,3,5,4,425,78,0,0,3,0
646.4603,3,5,7,64,24,0,0,3,0
373.9853,3,5,4,425,78,0,0,3,0
332.5753,4,5,7,582,119,0,0,6,0
204.5558,3,5,4,2684,416,0,0,3,0
68.0431,4,5,7,4005,69,0,0,6,0
63.6764,4,5,5,64,24,0,0,6,0
41.7206,4,5,10,64,24,0,0,6,0
9088.6781,3,4,11,582,119,0,0,3,0
2861.7231,5,4,13,582,119,0,0,6,4
2207.0839,7,4,19,87,18,1,0,10,10
1695.1881,4,4,10,425,78,0,0,3,3
1500.4983,5,4,10,8,4,0,1,5,4
349.6553,4,4,7,4838,263,0,0,6,0
342.1992,5,4,12,64,24,0,1,9,0
252.245,4,4,10,19,2,0,2,4,0
124.0078,3,4,4,425,78,0,0,3,0
123.8506,3,4,5,425,78,0,0,3,0
74.3081,3,4,4,4838,263,0,0,3,0
1365.6414,4,3,7,8,4,0,0,6,0
548.72,4,3,8,17,5,0,0,3,3
512.7197,5,3,6,23,9,0,3,7,0
312.4622,3,3,3,4838,263,0,0,3,0
180.6169,3,3,7,4838,263,0,0,3,0
123.9531,3,3,6,425,78,0,0,3,0
627.8758,4,2,5,425,78,0,0,6,0
606.8208,4,2,5,425,78,0,0,6,0
491.1847,4,2,7,4838,263,0,0,6,0
677.4681,3,1,8,842,86,0,1,2,0
665.2214,3,1,5,29,15,0,1,2,0
665.1242,3,1,5,29,15,0,0,3,0
568.1392,4,1,7,641,130,0,0,3,3
555.8358,3,1,4,6378,106,0,0,3,0
330.2328,4,1,6,582,119,0,1,5,0
213.5778,3,1,5,29,15,0,0,3,0
211.7769,3,1,11,582,119,0,0,3,0
166.2003,3,1,10,582,119,0,0,3,0
25.3672,4,1,10,4838,263,0,1,5,0
28.3728,4,5,9,4838,263,0,0,6,0
98.1039,3,4,6,4838,263,0,0,3,0
1.7547,3,4,6,4048,142,0,0,3,0
16.4558,3,5,9,4838,263,0,0,3,0
179.8344,3,4,14,27,14,0,0,3,0
16.1642,3,4,7,4838,263,0,0,3,0
1689.9781,3,5,13,461,55,0,0,3,0
468.8508,3,5,7,2615,293,0,0,3,0
2196.9967,3,4,6,2615,293,0,0,3,0
1337.7822,4,4,8,342,47,0,0,6,0
1172.6281,11,4,37,218,49,0,13,42,0
1172.3156,10,4,32,218,49,0,6,39,0
1076.9453,3,4,8,1050,96,0,0,3,0
1051.34,4,4,10,42,12,0,0,6,0
1050.6831,4,4,10,42,12,0,0,6,0
1030.3781,3,4,7,2684,416,0,0,3,0
998.6006,3,4,7,2615,293,0,0,3,0
921.5997,4,4,10,461,55,0,0,6,0
711.5086,6,4,16,182,28,0,1,14,0
638.8444,9,4,31,461,55,0,2,34,0
341.165,4,4,10,461,55,0,0,6,0
279.6078,4,4,8,475,22,0,1,5,0
1667.1253,3,3,6,2615,293,0,0,3,0
1357.5703,8,3,35,461,55,0,0,28,0
1187.4533,4,3,13,461,55,0,0,6,0
1160.5364,4,3,13,461,55,0,0,6,0
1147.3956,4,3,9,344,76,0,0,6,0
970.0992,8,3,32,2,1,0,0,21,7
852.5214,3,3,9,0,1,0,0,3,0
139.1928,4,3,8,2615,293,0,0,6,0
6036.8633,5,2,12,20,9,0,1,9,0
4867.6333,6,2,17,20,9,0,5,10,0
351.6011,4,2,8,2615,293,0,0,3,3
273.7881,4,2,11,475,22,0,0,6,0
354.6753,8,1,31,56,10,0,3,18,7
177.1147,3,1,8,461,55,0,0,3,0
1204.4714,4,6,9,182,28,0,0,6,0
1152.6742,4,5,9,218,49,0,0,6,0
3076.1811,7,4,27,27,11,0,5,16,0
1058.7856,4,4,9,218,49,0,0,6,0
1026.3369,4,4,10,1106,116,0,1,5,0
668.2489,4,4,10,344,76,0,1,5,0
644.8681,4,4,10,4,4,0,1,5,0
474.4692,5,4,16,2145,165,0,0,10,0
1560.8814,5,3,10,137,25,0,2,8,0
1123.4867,5,3,9,66,17,0,0,6,4
546.1236,5,3,16,2145,165,0,0,10,0
149.4758,4,3,9,2615,293,0,0,6,0
1210.7258,4,2,10,444,51,0,1,5,0
1052.0231,4,1,13,27,11,0,0,6,0
2230.6006,5,5,10,2615,293,0,1,9,0
857.4731,7,5,18,4048,142,1,2,8,10
488.5656,4,5,14,3863,370,0,0,6,0
502.1892,4,5,14,3863,370,0,0,6,0
13.3878,3,5,15,427,59,0,0,3,0
975.4808,3,4,6,2684,416,0,0,3,0
974.6964,3,4,6,2684,416,0,0,3,0
973.4789,3,4,13,461,55,0,0,3,0
473.3111,4,4,10,45,17,0,0,6,0
397.8192,4,3,10,91,6,0,1,5,0
202.5614,4,3,9,182,28,0,1,5,0
519.545,4,2,11,344,76,0,0,6,0
503.7475,4,2,15,1920,164,0,2,4,0
484.7878,9,5,31,0,15804,0,6,22,8
1649.9492,9,1,31,0,15804,0,0,36,0
1655.1569,9,4,31,0,15804,0,0,36,0
384.6389,9,1,31,0,15804,0,0,36,0
1649.955,9,3,31,0,15804,0,0,36,0
711.53,4,1,9,1,6,0,0,3,3
321.2628,3,1,10,667,121,0,1,2,0
5341.7286,7,6,19,461,55,0,3,12,6
1610.1906,5,6,11,2145,165,0,0,10,0
1050.6944,7,6,14,461,55,0,2,13,6
714.9686,4,6,11,461,55,0,0,6,0
597.1536,4,6,11,461,55,0,0,6,0
574.0744,6,6,13,56,9,0,5,10,0
341.3486,5,6,11,344,76,0,2,8,0
168.7431,4,6,12,2615,293,0,0,6,0
538.6433,4,5,11,344,76,0,0,6,0
534.2956,4,5,10,427,59,0,1,5,0
426.1833,4,5,8,227,59,0,0,6,0
177.2639,4,5,10,120,43,0,0,6,0
176.1342,4,5,10,91,6,0,1,5,0
152.9222,4,5,12,461,55,0,0,6,0
145.4694,4,5,10,461,55,0,0,6,0
105.2783,6,5,21,42,12,0,3,12,0
5163.6122,6,4,13,461,55,0,3,12,0
801.9856,5,4,18,344,76,0,0,10,0
257.2589,4,4,10,58,23,0,1,5,0
7894.1136,4,3,28,109,25,0,0,6,0
4300.9828,6,3,23,461,55,0,0,15,0
485.5297,6,3,21,444,105,0,0,15,0
4461.4861,5,3,12,109,25,0,0,10,0
486.3794,5,2,12,3,2,0,0,6,4
455.5119,3,1,8,427,59,0,0,3,0
365.8286,3,1,7,344,76,0,0,3,0
292.9969,3,1,8,45,17,0,0,3,0
285.9,3,1,6,109,25,0,0,3,0
210.6386,3,1,8,13,6,0,0,1,2
197.1367,3,1,7,344,76,0,0,3,0
151.8953,3,1,8,344,76,0,0,3,0
825.3283,5,5,13,461,55,0,0,10,0
68.3297,5,5,13,2145,165,0,0,10,0
177.5631,5,4,24,109,25,0,1,9,0
1331.5256,8,5,13,2831,403,3,2,8,15
1142.3061,3,5,3,2831,403,0,0,3,0
732.5108,4,5,4,2831,403,0,0,3,3
662.6772,3,5,4,2831,403,0,0,3,0
396.4642,5,5,9,133,58,1,0,3,6
142.6083,3,5,5,2831,403,0,0,3,0
1860.8219,6,4,15,133,58,0,0,10,5
1498.7322,5,4,12,133,58,0,0,6,4
892.5003,6,4,17,400,55,0,4,11,0
341.625,9,4,32,1327,72,0,9,27,0
57.4292,3,4,11,0,15804,0,0,3,0
4172.5578,6,3,11,133,58,0,4,11,0
344.2508,5,5,15,3863,370,0,1,9,0
2024.5658,5,3,12,2831,403,0,0,10,0
1424.28,6,3,12,1327,72,0,3,12,0
516.4453,3,3,8,133,58,0,0,3,0
849.9578,5,1,15,413,47,0,2,4,4
720.8533,3,1,6,133,58,0,0,3,0
537.0594,3,1,6,2615,293,0,0,3,0
518.5214,3,1,4,2615,293,0,0,3,0
154.4856,3,1,5,400,55,0,0,3,0
1476.1675,6,5,10,7,2,1,0,6,8
1001.6775,9,5,20,413,47,0,12,24,0
865.8728,4,5,7,17,5,0,0,6,0
822.9858,4,5,5,2831,403,0,2,4,0
5750.5742,4,4,5,2831,403,0,1,5,0
1441.71,5,4,13,91,46,0,1,9,0
1306.6122,4,4,7,770,131,0,0,6,0
1159.0189,5,4,17,4,1,0,1,9,0
977.6025,3,1,5,1327,72,0,0,3,0
959.8922,5,1,16,257,28,0,5,5,0
886.9789,3,1,6,413,47,0,0,3,0
821.2983,3,1,5,400,55,0,0,3,0
563.7447,3,1,7,0,15804,0,0,3,0
99.1397,3,1,5,8,3,0,0,1,2
154.2303,5,6,8,1327,72,0,0,6,4
1005.9064,4,5,6,413,47,0,0,6,0
332.2433,5,5,19,170,42,0,0,6,4
8208.3653,4,4,6,2831,403,0,0,6,0
3181.5464,5,4,6,2831,403,0,1,9,0
2915.1175,6,4,10,257,28,0,3,12,0
2370.8194,6,4,12,1084,70,0,2,8,5
2317.9244,4,4,9,93,21,0,0,3,3
2263.9733,4,4,9,400,55,0,0,6,0
2149.1911,6,4,20,1403,139,0,3,12,0
1735.6847,4,4,12,33,3,0,0,3,3
983.3281,4,4,5,1327,72,0,0,6,0
870.0053,4,4,6,400,55,0,0,6,0
738.7694,5,4,14,1327,72,0,0,10,0
724.6317,4,4,7,91,46,0,1,5,0
4549.6306,6,3,17,91,46,0,4,11,0
544.8803,4,4,7,2831,403,0,0,3,3
381.4961,4,4,8,170,42,0,0,6,0
1725.9431,4,3,10,1327,72,0,1,5,0
704.7792,4,3,7,770,131,0,0,6,0
566.1414,6,3,9,27,6,0,0,10,5
473.5883,5,3,11,98,51,0,0,6,4
275.3081,3,3,3,2831,403,0,0,3,0
3609.3044,6,2,10,257,28,0,2,13,0
1077.9942,4,2,7,8,3,0,1,5,0
970.6933,4,2,6,93,21,0,1,5,0
854.3661,5,2,8,257,28,0,0,6,4
801.3742,4,2,6,770,131,0,0,6,0
569.5864,4,1,8,257,28,0,0,6,0
564.8378,3,1,5,770,131,0,0,3,0
553.4253,3,1,6,770,131,0,0,3,0
543.67,4,1,9,27,6,0,0,6,0
418.3547,3,1,5,400,55,0,0,3,0
352.0436,4,1,7,257,28,0,0,3,3
200.4669,3,1,6,770,131,0,0,3,0
100.2892,4,6,10,115,74,0,1,5,0
68.4675,4,6,9,115,74,0,0,6,0
4045.0372,5,5,7,2831,403,0,1,9,0
3882.9606,5,5,7,2831,403,0,1,5,4
885.0958,4,5,9,413,47,0,0,6,0
713.6025,6,5,13,1332,72,0,1,9,5
693.5083,6,5,10,115,74,0,2,13,0
645.0211,4,5,6,2773,319,0,0,6,0
644.3219,5,5,7,2773,319,0,1,9,0
559.7072,5,5,9,1084,70,0,1,9,0
217.7081,5,5,8,2831,403,0,2,8,0
164.7342,4,5,5,7,2,0,0,6,0
100.1283,4,5,6,400,55,0,0,6,0
36.6456,4,5,9,2831,403,0,0,6,0
32.9447,4,5,5,400,55,0,1,5,0
15.8339,3,5,3,2831,403,0,0,3,0
3059.3386,7,4,25,1327,72,0,3,18,0
2864.4408,5,4,13,400,55,0,0,6,4
2741.9511,4,4,9,400,55,0,0,6,0
537.7192,4,4,6,770,131,0,0,6,0
275.4556,5,4,8,1084,70,0,1,9,0
217.6792,4,4,6,2773,319,0,0,6,0
207.0853,4,4,6,770,131,0,0,6,0
205.6742,4,4,7,1084,70,0,0,6,0
135.7958,5,4,10,2831,403,0,1,9,0
3398.0539,5,3,14,400,55,0,1,9,0
963.3486,4,3,7,400,55,0,0,6,0
648.8161,5,3,13,18,3,0,0,10,0
629.5844,4,3,6,400,55,0,0,6,0
435.4633,4,3,7,154,32,0,0,6,0
363.8039,6,3,10,770,131,0,1,9,5
286.2306,4,3,6,413,47,0,0,6,0
278.2339,5,3,8,1084,70,0,0,10,0
257.1989,5,3,8,17,4,0,1,9,0
205.1064,4,3,7,2773,319,0,0,6,0
835.8364,4,2,6,2831,403,0,0,6,0
177.9389,4,2,8,770,131,0,0,6,0
14.4483,3,2,3,2831,403,0,0,3,0
183.5525,4,5,9,400,55,0,0,3,3
501.2028,3,6,4,1583,299,0,0,3,0
1119.1594,8,1,35,0,15804,0,12,16,0
474.1769,8,1,34,582,119,0,0,28,0
376.5589,8,6,34,1583,299,0,0,28,0
369.4442,11,6,35,5,3,1,10,26,18
100.5039,9,6,29,1583,299,0,5,31,0
14.85,5,6,10,1844,118,0,0,10,0
2238.9083,4,5,8,1332,72,0,0,6,0
1691.8328,5,5,10,2773,319,0,0,10,0
1315.5256,11,5,36,2773,319,0,12,43,0
1184.5997,10,5,26,1583,299,0,0,36,9
1034.3039,12,5,34,676,150,0,9,57,0
1032.8592,8,5,27,1583,299,0,0,28,0
711.1553,13,5,38,2773,319,1,2,53,22
548.7811,8,5,27,1583,299,0,0,28,0
518.1908,5,5,9,175,56,0,0,10,0
268.5036,8,5,26,1583,299,0,0,28,0
193.2911,7,5,23,1583,299,0,0,21,0
139.8753,4,5,5,676,150,0,0,6,0
40.9036,9,5,28,1844,118,0,7,29,0
28.9111,8,5,31,2,6,0,4,24,0
1570.0894,10,4,34,2744,100,0,0,36,9
1349.9353,4,4,5,676,150,0,0,6,0
1347.3089,4,4,5,676,150,0,0,6,0
1344.7289,10,4,33,4,1,0,0,36,9
1305.5617,8,4,25,1844,118,0,0,28,0
1210.7611,6,4,19,31,5,0,3,12,0
1118.2925,3,4,4,2744,100,0,0,3,0
1018.2347,13,4,33,1583,299,0,15,63,0
840.4853,10,4,28,195,48,0,11,34,0
823.5406,9,4,34,2,1,0,0,28,8
523.0689,3,4,4,676,150,0,0,3,0
515.6756,7,4,10,2773,319,0,2,19,0
448.7564,3,4,5,1583,299,0,0,3,0
289.0808,4,4,6,676,150,0,0,6,0
56.8272,8,4,28,676,150,0,0,28,0
47.1558,5,4,15,1583,299,0,0,10,0
2730.6064,5,3,12,2,1,0,0,10,0
2310.7097,5,3,8,1332,72,0,1,9,0
2069.1289,4,3,9,73,33,0,0,6,0
1542.7411,5,3,8,78,28,0,2,8,0
1477.6622,11,3,29,1332,72,0,3,52,0
806.7856,4,3,9,1920,164,0,0,3,3
692.3231,3,3,5,1583,299,0,0,3,0
403.1011,4,3,5,2684,416,0,1,5,0
331.2803,3,3,5,1583,299,0,0,3,0
234.4744,7,3,25,1583,299,0,0,21,0
1560.7353,3,1,5,1396,310,0,0,3,0
1520.0564,4,1,7,1583,299,0,0,6,0
1519.9692,3,1,6,73,33,0,0,3,0
1519.9356,3,1,6,73,33,0,0,3,0
1484.9503,3,1,5,1583,299,0,0,3,0
1397.2247,3,1,5,1583,299,0,0,3,0
1227.8919,9,1,30,52,16,0,5,31,0
1201.7775,3,1,6,1106,116,0,0,3,0
1193.5514,3,1,5,1485,333,0,0,3,0
1157.3031,9,1,29,1485,333,0,4,32,0
1155.8853,3,1,6,98,50,0,0,3,0
1144.2589,10,1,32,1485,333,0,1,44,0
1044.9142,11,1,32,1583,299,0,1,44,10
1018.9283,11,1,32,1332,72,0,0,55,0
717.6719,3,1,5,676,150,0,0,3,0
693.0269,9,1,29,676,150,0,0,36,0
664.3236,3,1,5,1332,72,0,0,3,0
552.6911,4,1,6,73,33,0,0,6,0
488.0628,8,1,26,2684,416,0,0,28,0
466.9386,4,1,6,1332,72,0,0,6,0
466.9258,4,1,6,1332,72,0,0,6,0
402.9103,3,1,4,2684,416,0,0,3,0
398.2553,5,4,11,2225,411,0,2,8,0
372.5306,5,1,12,2684,416,0,0,10,0
295.94,3,1,4,676,150,0,0,3,0
282.4247,4,1,4,2684,416,0,0,6,0
276.7603,4,1,6,1332,72,0,0,6,0
215.9208,3,1,5,290,96,0,0,3,0
1049.0839,7,6,24,1583,299,0,0,21,0
1040.8283,3,6,3,818,71,0,0,3,0
1009.8553,6,6,17,1844,118,0,4,11,0
976.7589,5,6,18,2744,100,0,0,10,0
22.9267,3,6,5,1583,299,0,0,3,0
17.9408,3,6,4,2744,100,0,0,3,0
2172.2106,9,5,37,2,6,0,4,32,0
1211.7508,6,5,9,63,12,0,0,15,0
1170.3394,7,5,24,1583,299,0,0,21,0
1024.7133,5,5,13,1844,118,0,0,10,0
884.3194,5,5,7,334,84,0,3,7,0
875.5875,4,5,10,1583,299,0,0,6,0
813.3369,7,5,15,1396,310,0,2,19,0
524.5458,4,5,14,1583,299,0,0,6,0
509.4428,6,5,17,1583,299,0,0,15,0
355.0194,4,5,14,1583,299,0,0,6,0
338.7872,3,5,5,1583,299,0,0,3,0
60.7208,4,5,7,52,16,0,0,6,0
10779.8206,6,4,14,1920,164,0,0,15,0
4528.2894,5,4,11,63,12,0,2,8,0
1295.9333,4,4,7,2744,100,0,0,3,3
1248.7367,4,4,10,676,150,0,0,6,0
1188.4142,5,4,16,1844,118,0,0,10,0
1158.2692,6,4,18,290,96,0,0,15,0
1041.0186,9,4,27,676,150,0,0,36,0
1001.8425,3,4,5,2773,319,0,0,3,0
871.3981,5,4,9,1583,299,0,0,6,4
747.6489,3,4,6,1583,299,0,0,3,0
651.4883,4,4,5,676,150,0,0,6,0
56.2792,5,4,7,676,150,0,0,10,0
1557.0944,3,3,6,2773,319,0,0,3,0
1375.4692,5,3,9,1139,31,0,3,7,0
1236.6694,5,3,10,1583,299,0,0,10,0
1082.5353,3,3,5,1583,299,0,0,3,0
1051.1831,5,3,17,1844,118,0,0,10,0
1041.5094,3,3,4,1396,310,0,0,3,0
968.9686,4,3,7,1920,164,0,0,6,0
947.1692,3,3,4,2744,100,0,0,3,0
882.6253,3,3,4,2744,100,0,0,3,0
723.2325,3,3,5,1583,299,0,0,3,0
722.0511,3,3,5,1583,299,0,0,3,0
503.5875,3,3,4,676,150,0,0,3,0
337.6081,4,3,13,1583,299,0,0,6,0
162.6642,3,3,5,1583,299,0,0,3,0
75.4078,4,3,14,1583,299,0,0,6,0
63.8697,6,3,8,676,150,0,4,11,0
1135.1381,4,2,7,1920,164,0,0,6,0
1133.2378,4,2,7,1920,164,0,0,6,0
1132.8928,4,2,7,1920,164,0,0,6,0
997.9383,4,2,5,65,16,0,0,3,3
1830.8367,5,1,8,1332,72,0,0,10,0
1136.4897,3,1,6,1920,164,0,0,3,0
1134.2667,3,1,6,1920,164,0,0,3,0
1061.9606,3,1,6,2,6,0,0,1,2
1031.8442,3,1,6,290,96,0,0,3,0
1031.8067,3,1,5,290,96,0,0,3,0
992.5756,3,1,6,1920,164,0,0,3,0
990.6794,3,1,6,1920,164,0,0,3,0
969.7575,3,1,5,1485,333,0,0,3,0
928.2581,3,1,6,1920,164,0,0,3,0
887.3811,3,1,6,98,50,0,0,3,0
676.2564,3,1,6,98,50,0,0,3,0
676.2083,3,1,6,98,50,0,0,3,0
676.1647,3,1,6,98,50,0,0,3,0
639.3589,5,1,16,1485,333,0,0,10,0
618.0581,3,1,4,2684,416,0,0,3,0
390.2803,3,1,6,1920,164,0,0,3,0
312.4514,3,1,8,1583,299,0,0,3,0
308.6664,3,1,6,290,96,0,0,3,0
147.7547,3,1,5,1920,164,0,0,3,0
140.415,3,1,6,1583,299,0,0,3,0
130.9647,3,1,5,1485,333,0,0,3,0
121.1389,3,1,6,290,96,0,0,3,0
121.0319,3,1,6,290,96,0,0,3,0
81.7908,4,1,7,2744,100,0,0,6,0
74.8794,3,1,6,1583,299,0,0,3,0
934.8764,3,6,5,1583,299,0,0,3,0
6318.5211,7,5,21,676,150,0,5,16,0
1004.6467,4,5,8,198,14,0,1,5,0
927.1956,4,5,5,2773,319,0,1,5,0
926.3469,3,5,4,2773,319,0,0,3,0
881.9517,3,5,4,2773,319,0,0,3,0
881.4039,3,5,4,2773,319,0,0,3,0
835.8139,3,5,5,2773,319,0,0,3,0
806.4428,6,5,15,290,96,0,0,10,5
735.8153,4,5,6,92,23,0,0,6,0
637.1775,3,5,4,1485,333,0,0,3,0
260.3322,4,5,5,1396,310,0,0,6,0
224.8039,5,5,7,1485,333,0,0,10,0
108.0272,5,5,7,1485,333,0,1,9,0
64.4508,3,5,3,2773,319,0,0,3,0
23.2047,4,5,7,290,96,0,0,6,0
3338.1928,10,4,17,72,22,0,13,32,0
1683.1972,6,4,16,2773,319,0,0,15,0
1559.1817,6,4,11,1485,333,0,0,15,0
1161.4475,4,4,7,1485,333,0,0,6,0
917.8978,5,4,7,2684,416,0,1,9,0
881.6919,3,4,4,2773,319,0,0,3,0
881.3433,3,4,4,1396,310,0,0,3,0
855.4619,4,4,6,818,71,0,1,5,0
838.2164,5,4,10,124,26,1,0,3,6
837.1633,5,4,9,65,16,0,1,9,0
806.0917,4,4,7,667,121,0,1,5,0
666.3631,5,4,8,970,99,0,0,6,4
550.2994,5,4,7,2773,319,0,0,10,0
310.8369,5,4,7,970,99,0,0,10,0
265.0303,4,4,5,2773,319,0,0,6,0
239.7342,4,4,6,2773,319,0,0,6,0
217.3081,3,4,4,2773,319,0,0,3,0
199.0586,5,4,8,63,12,0,0,10,0
168.7847,5,4,11,1332,72,0,1,9,0
137.1969,3,4,4,1396,310,0,0,3,0
2504.6311,6,3,10,303,47,0,0,10,5
2046.4222,7,3,10,139,55,0,3,18,0
1639.3903,3,3,6,13,4,0,0,3,0
1517.5853,4,3,7,1920,164,0,0,6,0
1476.3725,5,3,7,1920,164,0,0,10,0
994.4933,4,3,6,1485,333,0,0,6,0
894.2233,4,3,6,1920,164,0,0,6,0
862.1294,4,3,11,120,26,0,0,6,0
805.1147,3,3,3,1139,31,0,0,3,0
796.7744,4,3,7,290,96,0,0,6,0
750.9978,4,3,7,1583,299,0,0,6,0
539.8508,3,3,4,2744,100,0,0,3,0
531.2064,5,3,8,1920,164,0,0,10,0
335.0856,4,3,8,52,16,0,0,6,0
218.75,4,3,6,1583,299,0,0,3,3
183.1322,3,3,4,1396,310,0,0,3,0
171.5819,5,3,11,41,8,0,0,10,0
123.0147,5,3,6,1485,333,0,0,10,0
45.9225,4,3,7,1583,299,0,1,5,0
3415.3878,8,2,13,123,35,1,3,12,12
1227.6269,6,2,8,1139,31,0,1,14,0
634.0136,5,2,8,1583,299,0,0,10,0
1474.9636,4,1,6,1920,164,0,0,6,0
1159.8342,4,1,5,1485,333,0,0,6,0
1140.1169,4,1,5,1485,333,0,0,6,0
1073.0814,4,1,6,1920,164,0,0,6,0
1040.6953,4,1,5,1485,333,0,0,6,0
1039.675,4,1,7,290,96,0,0,6,0
935.9664,4,1,15,1583,299,0,0,6,0
900.6728,4,1,6,2744,100,0,0,6,0
856.7583,3,1,5,1583,299,0,0,3,0
750.8444,4,1,5,1920,164,0,0,6,0
744.2019,4,1,6,1920,164,0,0,6,0
739.3497,4,1,5,65,16,0,1,5,0
718.2642,4,1,6,1920,164,0,0,6,0
711.9742,4,1,6,2744,100,0,0,6,0
706.44,4,1,6,2744,100,0,0,6,0
701.9322,3,1,4,1485,333,0,0,3,0
689.0081,4,1,6,290,96,0,0,6,0
671.8319,3,1,4,1583,299,0,0,3,0
668.7858,4,1,6,65,16,0,0,6,0
666.0561,5,1,6,124,26,0,1,9,0
659.1733,3,1,4,1485,333,0,0,3,0
648.1983,5,1,7,1920,164,0,0,10,0
641.5875,4,1,12,1583,299,0,0,6,0
543.8128,4,1,5,124,26,0,0,6,0
537.4417,4,1,6,1485,333,0,0,6,0
528.4619,5,1,7,52,16,0,0,10,0
511.3247,4,1,7,1920,164,0,0,6,0
431.3925,5,1,7,52,16,0,0,10,0
379.4458,6,1,8,120,43,0,3,12,0
379.4239,5,1,10,667,121,0,0,6,4
379.0264,4,1,6,120,43,0,0,6,0
372.0306,5,1,7,21,7,0,0,6,4
357.6692,4,1,6,120,43,0,0,6,0
315.2025,4,1,7,41,8,0,0,6,0
248.8564,4,1,6,1844,118,0,0,6,0
234.0939,5,1,9,124,26,0,2,8,0
145.5581,4,1,6,120,43,0,0,6,0
104.7511,5,1,6,1485,333,0,0,10,0
83.6403,3,1,4,1485,333,0,0,3,0
81.4775,4,1,5,1485,333,0,0,6,0
375.8608,5,6,9,1583,299,0,0,6,4
